Date,StockCode,Quantity,Revenue,TransactionsCount,Category,Description,AvgUnitPrice,DayOfWeek,Month,Quarter,DayOfMonth,DayOfYear,IsWeekend,Sin_DayOfWeek,Cos_DayOfWeek,Sin_Month,Cos_Month,IsBlackFriday,IsCyberWeek,IsChristmasRush,IsNewYear,IsSummerSale,IsPromotion,Lag_1,Lag_7,Lag_14,Lag_28,RollingMean_7,RollingStd_7,RollingMean_14,RollingStd_14,RollingMean_28,RollingStd_28,RollingMin_7,RollingMax_7,PrevMonthDemand,DemandVolatility_7,Cat_Cookware,Cat_Electronics,Cat_Home___Kitchen,Cat_Lighting,Cat_Luggage___Travel,Cat_Office,Cat_Sports___Outdoors,Cat_Wellness,LogUnitPrice
2024-07-20,SKU_1008,25,531.0,14,Wellness,Aromatherapy Essential Oil Diffuser,24.678356164383562,5,7,3,20,202,1,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,0,0,0,0,1,1,34.0,38.0,51.0,15.0,32.714285714285715,10.127755357009177,34.642857142857146,15.38534338936874,29.285714285714285,15.94866102090675,11.0,42.0,860.0,0.30958194684859364,0,0,0,0,0,0,0,1,3.2456484644825268
2024-07-21,SKU_1008,12,299.88,5,Wellness,Aromatherapy Essential Oil Diffuser,24.678356164383562,6,7,3,21,203,1,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,25.0,42.0,46.0,50.0,30.857142857142858,10.188695883650835,32.785714285714285,14.817757389899977,29.642857142857142,15.72733945552166,11.0,42.0,871.0,0.3301891114459169,0,0,0,0,0,0,0,1,3.2456484644825268
2024-07-22,SKU_1008,22,549.78,11,Wellness,Aromatherapy Essential Oil Diffuser,24.678356164383562,0,7,3,22,204,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,12.0,33.0,16.0,15.0,26.571428571428573,10.997835284835874,30.357142857142858,15.264877448459425,28.285714285714285,15.54410009035742,11.0,38.0,857.0,0.41389687108102224,0,0,0,0,0,0,0,1,3.2456484644825268
2024-07-23,SKU_1008,32,799.68,12,Wellness,Aromatherapy Essential Oil Diffuser,24.678356164383562,1,7,3,23,205,0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,22.0,33.0,37.0,6.0,25.0,10.70825226947268,30.785714285714285,14.91090757919069,28.535714285714285,15.377911390372903,11.0,38.0,864.0,0.42832991944693943,0,0,0,0,0,0,0,1,3.2456484644825268
2024-07-24,SKU_1008,17,424.83,6,Wellness,Aromatherapy Essential Oil Diffuser,24.678356164383562,2,7,3,24,206,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,32.0,38.0,2.0,19.0,24.857142857142858,10.589752458998147,30.428571428571427,14.810153926973916,29.464285714285715,14.738415772086954,11.0,38.0,846.0,0.4260243528234617,0,0,0,0,0,0,0,1,3.2456484644825268
2024-07-25,SKU_1008,11,274.89,7,Wellness,Aromatherapy Essential Oil Diffuser,24.678356164383562,3,7,3,25,207,0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,17.0,11.0,55.0,10.0,21.857142857142858,9.118270512704564,31.5,13.031028060275743,29.392857142857142,14.79574334611219,11.0,34.0,848.0,0.4171755842264121,0,0,0,0,0,0,0,1,3.2456484644825268
2024-07-26,SKU_1008,29,724.71,16,Wellness,Aromatherapy Essential Oil Diffuser,24.678356164383562,4,7,3,26,208,0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,11.0,34.0,49.0,29.0,21.857142857142858,9.118270512704564,28.357142857142858,12.207230788204395,29.428571428571427,14.74832965163274,11.0,34.0,853.0,0.4171755842264121,0,0,0,0,0,0,0,1,3.2456484644825268
2024-07-27,SKU_1008,40,999.5999999999999,15,Wellness,Aromatherapy Essential Oil Diffuser,24.678356164383562,5,7,3,27,209,1,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,29.0,25.0,38.0,51.0,21.142857142857142,8.15329322888555,26.928571428571427,10.680422677564334,29.428571428571427,14.74832965163274,11.0,32.0,863.0,0.3856285514067585,0,0,0,0,0,0,0,1,3.2456484644825268
2024-07-28,SKU_1008,22,549.78,9,Wellness,Aromatherapy Essential Oil Diffuser,24.678356164383562,6,7,3,28,210,1,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,40.0,12.0,42.0,10.0,23.285714285714285,10.85839591766492,27.071428571428573,10.851900122270669,29.035714285714285,14.291883588524588,11.0,40.0,893.0,0.4663112808703361,0,0,0,0,0,0,0,1,3.2456484644825268
2024-07-29,SKU_1008,19,474.81,4,Wellness,Aromatherapy Essential Oil Diffuser,24.678356164383562,0,7,3,29,211,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,22.0,22.0,33.0,16.0,24.714285714285715,9.724784242924299,25.642857142857142,10.020034875243745,29.464285714285715,13.87372187735363,11.0,40.0,886.0,0.3934882205566165,0,0,0,0,0,0,0,1,3.2456484644825268
2024-07-30,SKU_1008,20,499.8,9,Wellness,Aromatherapy Essential Oil Diffuser,24.678356164383562,1,7,3,30,212,0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,19.0,32.0,33.0,20.0,24.285714285714285,9.928314487939469,24.642857142857142,9.927484326602947,29.571428571428573,13.777137721948119,11.0,40.0,854.0,0.40881278116871533,0,0,0,0,0,0,0,1,3.2456484644825268
2024-07-31,SKU_1008,13,324.87,8,Wellness,Aromatherapy Essential Oil Diffuser,24.678356164383562,2,7,3,31,213,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,20.0,17.0,38.0,15.0,22.571428571428573,9.396047801374502,23.714285714285715,9.690824934549696,29.571428571428573,13.777137721948119,11.0,40.0,864.0,0.41628041436704116,0,0,0,0,0,0,0,1,3.2456484644825268
2024-08-01,SKU_1008,17,424.83,9,Wellness,Aromatherapy Essential Oil Diffuser,24.678356164383562,3,8,3,1,214,0,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,13.0,11.0,11.0,42.0,22.0,9.899494936611685,21.928571428571427,9.143844383512466,29.5,13.860415257527933,11.0,40.0,861.0,0.44997683803833205,0,0,0,0,0,0,0,1,3.2456484644825268
2024-08-02,SKU_1008,42,1049.58,12,Wellness,Aromatherapy Essential Oil Diffuser,24.678356164383562,4,8,3,2,215,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,17.0,29.0,34.0,37.0,22.857142857142858,9.007933011676844,22.357142857142858,8.72315347757959,28.607142857142858,13.830560058594644,13.0,40.0,858.0,0.39409689684346955,0,0,0,0,0,0,0,1,3.2456484644825268
2024-08-03,SKU_1008,36,899.64,13,Wellness,Aromatherapy Essential Oil Diffuser,24.678356164383562,5,8,3,3,216,1,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,42.0,40.0,25.0,51.0,24.714285714285715,11.484979839109952,22.928571428571427,9.746512478548814,28.785714285714285,13.974466511667494,13.0,42.0,885.0,0.46470997886746324,0,0,0,0,0,0,0,1,3.2456484644825268
2024-08-04,SKU_1008,16,399.84,9,Wellness,Aromatherapy Essential Oil Diffuser,24.678356164383562,6,8,3,4,217,1,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,36.0,22.0,12.0,46.0,24.142857142857142,10.668154658117965,23.714285714285715,10.350983390135418,28.25,13.365585991227277,13.0,42.0,879.0,0.441876045417175,0,0,0,0,0,0,0,1,3.2456484644825268
2024-08-05,SKU_1008,14,349.85999999999996,6,Wellness,Aromatherapy Essential Oil Diffuser,24.678356164383562,0,8,3,5,218,0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,16.0,19.0,22.0,16.0,23.285714285714285,11.101265479128745,24.0,10.053701958827167,27.178571428571427,13.089587525483893,13.0,42.0,858.0,0.47674125755836316,0,0,0,0,0,0,0,1,3.2456484644825268
2024-08-06,SKU_1008,18,449.82,11,Wellness,Aromatherapy Essential Oil Diffuser,24.678356164383562,1,8,3,6,219,0,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,14.0,20.0,32.0,37.0,22.571428571428573,11.573779890441209,23.428571428571427,10.39759059156939,27.107142857142858,13.158124615090301,13.0,42.0,821.0,0.512762173036306,0,0,0,0,0,0,0,1,3.2456484644825268
2024-08-07,SKU_1008,27,674.73,14,Wellness,Aromatherapy Essential Oil Diffuser,24.678356164383562,2,8,3,7,220,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,18.0,13.0,17.0,2.0,22.285714285714285,11.672107574816797,22.428571428571427,10.180783449634607,26.428571428571427,13.118910781990325,13.0,42.0,793.0,0.5237481818034927,0,0,0,0,0,0,0,1,3.2456484644825268
2024-08-08,SKU_1008,25,624.75,10,Wellness,Aromatherapy Essential Oil Diffuser,24.678356164383562,3,8,3,8,221,0,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,27.0,17.0,11.0,55.0,24.285714285714285,10.995670143504768,23.142857142857142,10.121243028381576,27.321428571428573,12.2143011850517,14.0,42.0,804.0,0.4527627018302603,0,0,0,0,0,0,0,1,3.2456484644825268
2024-08-09,SKU_1008,58,1449.42,22,Wellness,Aromatherapy Essential Oil Diffuser,24.678356164383562,4,8,3,9,222,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,25.0,42.0,29.0,49.0,25.428571428571427,10.517559014288809,24.142857142857142,9.501879513323479,26.25,10.946418321719483,14.0,42.0,792.0,0.4136117086921464,0,0,0,0,0,0,0,1,3.2456484644825268
2024-08-10,SKU_1008,34,849.66,12,Wellness,Aromatherapy Essential Oil Diffuser,24.678356164383562,5,8,3,10,223,1,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,58.0,36.0,40.0,38.0,27.714285714285715,15.348336345396804,26.214285714285715,13.115924387075221,26.571428571428573,11.742384676189065,14.0,58.0,848.0,0.5538057507802839,0,0,0,0,0,0,0,1,3.2456484644825268
2024-08-11,SKU_1008,20,499.79999999999995,10,Wellness,Aromatherapy Essential Oil Diffuser,24.678356164383562,6,8,3,11,224,1,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,34.0,16.0,22.0,42.0,27.428571428571427,15.186146569128312,25.785714285714285,12.722956667914435,26.428571428571427,11.621909613690212,14.0,58.0,827.0,0.5536613918104206,0,0,0,0,0,0,0,1,3.2456484644825268
2024-08-12,SKU_1008,15,374.84999999999997,11,Wellness,Aromatherapy Essential Oil Diffuser,24.678356164383562,0,8,3,12,225,0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,20.0,14.0,19.0,33.0,28.0,14.75353065088715,25.642857142857142,12.779834733836655,25.642857142857142,11.268488628864025,14.0,58.0,798.0,0.5269116207775336,0,0,0,0,0,0,0,1,3.2456484644825268
2024-08-13,SKU_1008,35,874.65,17,Wellness,Aromatherapy Essential Oil Diffuser,24.678356164383562,1,8,3,13,226,0,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,15.0,18.0,20.0,33.0,28.142857142857142,14.599412904047103,25.357142857142858,12.982871217683208,25.0,11.346397698862075,15.0,58.0,775.0,0.5187606802796046,0,0,0,0,0,0,0,1,3.2456484644825268
2024-08-14,SKU_1008,24,599.76,12,Wellness,Aromatherapy Essential Oil Diffuser,24.678356164383562,2,8,3,14,227,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,35.0,27.0,13.0,38.0,30.571428571428573,14.033972386761373,26.428571428571427,13.124928047945184,25.071428571428573,11.404770189214027,15.0,58.0,768.0,0.45905502137139303,0,0,0,0,0,0,0,1,3.2456484644825268
2024-08-15,SKU_1008,17,424.83,7,Wellness,Aromatherapy Essential Oil Diffuser,24.678356164383562,3,8,3,15,228,0,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,24.0,25.0,17.0,11.0,30.142857142857142,14.205967894146587,27.214285714285715,12.577015491813649,24.571428571428573,11.120313649415538,15.0,58.0,759.0,0.4712878780515386,0,0,0,0,0,0,0,1,3.2456484644825268
2024-08-16,SKU_1008,18,449.82,9,Wellness,Aromatherapy Essential Oil Diffuser,24.678356164383562,4,8,3,16,229,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,17.0,58.0,42.0,34.0,29.0,14.988884770611405,27.214285714285715,12.577015491813649,24.785714285714285,10.904831219021492,15.0,58.0,743.0,0.5168579173114562,0,0,0,0,0,0,0,1,3.2456484644825268
2024-08-17,SKU_1008,30,749.7,13,Wellness,Aromatherapy Essential Oil Diffuser,24.678356164383562,5,8,3,17,230,1,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,18.0,34.0,36.0,25.0,23.285714285714285,8.159131606453526,25.5,12.030410185474608,24.214285714285715,10.823010955254919,15.0,35.0,723.0,0.3503920044032784,0,0,0,0,0,0,0,1,3.2456484644825268
2024-08-18,SKU_1008,31,774.6899999999999,16,Wellness,Aromatherapy Essential Oil Diffuser,24.678356164383562,6,8,3,18,231,1,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,30.0,20.0,16.0,12.0,22.714285714285715,7.38724769934168,25.071428571428573,11.73072419375258,24.392857142857142,10.877565378862608,15.0,35.0,742.0,0.32522459829981054,0,0,0,0,0,0,0,1,3.2456484644825268
2024-08-19,SKU_1008,10,249.89999999999998,4,Wellness,Aromatherapy Essential Oil Diffuser,24.678356164383562,0,8,3,19,232,0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,31.0,15.0,14.0,22.0,24.285714285714285,7.867957924694447,26.142857142857142,11.521599400571722,25.071428571428573,10.666418647910302,15.0,35.0,739.0,0.3239746046743459,0,0,0,0,0,0,0,1,3.2456484644825268
2024-08-20,SKU_1008,22,549.78,12,Wellness,Aromatherapy Essential Oil Diffuser,24.678356164383562,1,8,3,20,233,0,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,10.0,35.0,18.0,32.0,23.571428571428573,8.99735410842439,25.857142857142858,11.889602069145935,24.642857142857142,11.029302001736307,10.0,35.0,724.0,0.3817057699367687,0,0,0,0,0,0,0,1,3.2456484644825268
2024-08-21,SKU_1008,8,199.92,5,Wellness,Aromatherapy Essential Oil Diffuser,24.678356164383562,2,8,3,21,234,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,22.0,24.0,27.0,17.0,21.714285714285715,7.45462464322846,26.142857142857142,11.73330003325286,24.285714285714285,10.943819980573402,10.0,31.0,734.0,0.3433049241529903,0,0,0,0,0,0,0,1,3.2456484644825268
2024-08-22,SKU_1008,10,249.89999999999998,3,Wellness,Aromatherapy Essential Oil Diffuser,24.678356164383562,3,8,3,22,235,0,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,8.0,17.0,25.0,11.0,19.428571428571427,8.941609528064934,24.785714285714285,12.68662876616761,23.964285714285715,11.292351206334207,8.0,31.0,720.0,0.46022966529689685,0,0,0,0,0,0,0,1,3.2456484644825268
2024-08-23,SKU_1008,25,624.75,12,Wellness,Aromatherapy Essential Oil Diffuser,24.678356164383562,4,8,3,23,236,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,10.0,18.0,58.0,29.0,18.428571428571427,9.623879031817074,23.714285714285715,13.286364157566757,23.928571428571427,11.336367474338036,8.0,31.0,698.0,0.5222257105962774,0,0,0,0,0,0,0,1,3.2456484644825268
2024-08-24,SKU_1008,36,899.64,18,Wellness,Aromatherapy Essential Oil Diffuser,24.678356164383562,5,8,3,24,237,1,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,25.0,30.0,34.0,40.0,19.428571428571427,9.930712341974681,21.357142857142858,8.958083095576587,23.785714285714285,11.295220696472134,8.0,31.0,706.0,0.5111393427505058,0,0,0,0,0,0,0,1,3.2456484644825268
2024-08-25,SKU_1008,2,49.98,2,Wellness,Aromatherapy Essential Oil Diffuser,24.678356164383562,6,8,3,25,238,1,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,36.0,31.0,20.0,22.0,20.285714285714285,11.176079898817944,21.5,9.188203138975497,23.642857142857142,11.10626878610491,8.0,36.0,731.0,0.5509332445521021,0,0,0,0,0,0,0,1,3.2456484644825268
2024-08-26,SKU_1008,21,524.79,7,Wellness,Aromatherapy Essential Oil Diffuser,24.678356164383562,0,8,3,26,239,0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,2.0,10.0,15.0,19.0,16.142857142857142,11.894376422334691,20.214285714285715,10.569757812730742,22.928571428571427,11.835065824438194,2.0,36.0,704.0,0.7368193219379673,0,0,0,0,0,0,0,1,3.2456484644825268
2024-08-27,SKU_1008,18,449.82,10,Wellness,Aromatherapy Essential Oil Diffuser,24.678356164383562,1,8,3,27,240,0,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,21.0,22.0,35.0,20.0,17.714285714285715,11.672107574816813,20.642857142857142,10.463174565017267,23.0,11.816498196573782,2.0,36.0,685.0,0.6589089266136519,0,0,0,0,0,0,0,1,3.2456484644825268
2024-08-28,SKU_1008,11,274.89,7,Wellness,Aromatherapy Essential Oil Diffuser,24.678356164383562,2,8,3,28,241,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,18.0,8.0,24.0,13.0,17.142857142857142,11.524301445620235,19.428571428571427,9.621404708847402,22.928571428571427,11.841323034903365,2.0,36.0,681.0,0.6722505255150405,0,0,0,0,0,0,0,1,3.2456484644825268
2024-08-29,SKU_1008,27,674.7299999999999,9,Wellness,Aromatherapy Essential Oil Diffuser,24.678356164383562,3,8,3,29,242,0,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,11.0,10.0,17.0,17.0,17.571428571428573,11.178210096092386,18.5,9.772410142846157,22.857142857142858,11.909268988090313,2.0,36.0,673.0,0.6361579361104973,0,0,0,0,0,0,0,1,3.2456484644825268
2024-08-30,SKU_1008,57,1424.43,21,Wellness,Aromatherapy Essential Oil Diffuser,24.678356164383562,4,8,3,30,243,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,27.0,25.0,18.0,42.0,20.0,11.105554165971816,19.214285714285715,10.016744223307654,23.214285714285715,11.877015284299919,2.0,36.0,680.0,0.5552774306598754,0,0,0,0,0,0,0,1,3.2456484644825268
2024-08-31,SKU_1008,23,574.77,11,Wellness,Aromatherapy Essential Oil Diffuser,24.678356164383562,5,8,3,31,244,1,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,57.0,36.0,30.0,36.0,24.571428571428573,17.97087590943695,22.0,14.201841700720014,23.75,13.037339537736374,2.0,57.0,724.0,0.7313725591277878,0,0,0,0,0,0,0,1,3.2456484644825268
2024-09-01,SKU_1008,26,649.74,10,Wellness,Aromatherapy Essential Oil Diffuser,24.678356164383562,6,9,3,1,245,1,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,23.0,2.0,31.0,16.0,22.714285714285715,17.250258797230522,21.5,14.020589255695544,23.285714285714285,12.8145089727091,2.0,57.0,730.0,0.7594450215060512,0,0,0,0,0,0,0,1,3.2456484644825268
2024-09-02,SKU_1008,25,624.75,10,Wellness,Aromatherapy Essential Oil Diffuser,24.678356164383562,0,9,3,2,246,0,0.0,1.0,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,26.0,21.0,10.0,14.0,26.142857142857142,14.633620780342005,21.142857142857142,13.822262660467254,23.642857142857142,12.74308610134316,11.0,57.0,714.0,0.559755772019071,0,0,0,0,0,0,0,1,3.2456484644825268
2024-09-03,SKU_1008,35,874.65,12,Wellness,Aromatherapy Essential Oil Diffuser,24.678356164383562,1,9,3,3,247,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,25.0,18.0,22.0,18.0,26.714285714285715,14.476582074903893,22.214285714285715,13.468930466525178,24.035714285714285,12.603591912646605,11.0,57.0,703.0,0.5419039389895803,0,0,0,0,0,0,0,1,3.2456484644825268
2024-09-04,SKU_1008,17,424.83,10,Wellness,Aromatherapy Essential Oil Diffuser,24.678356164383562,2,9,3,4,248,0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,35.0,11.0,8.0,27.0,29.142857142857142,14.19423088709601,23.142857142857142,13.894421364524225,24.642857142857142,12.711075036023916,11.0,57.0,722.0,0.4870567750769501,0,0,0,0,0,0,0,1,3.2456484644825268
2024-09-05,SKU_1008,21,524.79,9,Wellness,Aromatherapy Essential Oil Diffuser,24.678356164383562,3,9,3,5,249,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,17.0,27.0,10.0,25.0,30.0,13.051181300301256,23.785714285714285,13.33692717134005,24.285714285714285,12.78267676962956,17.0,57.0,725.0,0.4350392316636313,0,0,0,0,0,0,0,1,3.2456484644825268
2024-09-06,SKU_1008,26,649.74,8,Wellness,Aromatherapy Essential Oil Diffuser,24.678356164383562,4,9,3,6,250,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,21.0,57.0,25.0,58.0,29.142857142857142,13.471309902017339,24.571428571428573,12.774459408789685,24.142857142857142,12.796742310315372,17.0,57.0,728.0,0.46225067135575676,0,0,0,0,0,0,0,1,3.2456484644825268
2024-09-07,SKU_1008,7,174.93,4,Wellness,Aromatherapy Essential Oil Diffuser,24.678356164383562,5,9,3,7,251,1,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,26.0,23.0,36.0,34.0,24.714285714285715,5.559205150447519,24.642857142857142,12.77983473383666,23.0,10.957831631945977,17.0,35.0,727.0,0.2249388457075921,0,0,0,0,0,0,0,1,3.2456484644825268
2024-09-08,SKU_1008,28,699.7199999999999,13,Wellness,Aromatherapy Essential Oil Diffuser,24.678356164383562,6,9,3,8,252,1,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,7.0,26.0,2.0,20.0,22.428571428571427,8.753230696094336,22.571428571428573,13.142498800657236,22.035714285714285,11.140457277858486,7.0,35.0,709.0,0.39027125830364506,0,0,0,0,0,0,0,1,3.2456484644825268
2024-09-09,SKU_1008,12,299.88,6,Wellness,Aromatherapy Essential Oil Diffuser,24.678356164383562,0,9,3,9,253,0,0.0,1.0,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,28.0,25.0,21.0,15.0,22.714285714285715,8.920281866142409,24.428571428571427,11.7781694131676,22.321428571428573,11.188795888707382,7.0,35.0,679.0,0.39271663882284363,0,0,0,0,0,0,0,1,3.2456484644825268
2024-09-10,SKU_1008,22,549.78,8,Wellness,Aromatherapy Essential Oil Diffuser,24.678356164383562,1,9,3,10,254,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,12.0,35.0,18.0,35.0,20.857142857142858,9.685531674075744,23.785714285714285,12.217129030923914,22.214285714285715,11.275529528034056,7.0,35.0,657.0,0.46437458364595446,0,0,0,0,0,0,0,1,3.2456484644825268
2024-09-11,SKU_1008,31,774.6899999999999,9,Wellness,Aromatherapy Essential Oil Diffuser,24.678356164383562,2,9,3,11,255,0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,22.0,17.0,11.0,24.0,19.0,7.527726527090867,24.071428571428573,12.117782773290726,21.75,10.993685056027067,7.0,28.0,659.0,0.3961959244806117,0,0,0,0,0,0,0,1,3.2456484644825268
2024-09-12,SKU_1008,24,599.76,10,Wellness,Aromatherapy Essential Oil Diffuser,24.678356164383562,3,9,3,12,256,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,31.0,21.0,27.0,17.0,21.0,8.679477710861065,25.5,11.627222699007262,22.0,11.125546178852504,7.0,31.0,675.0,0.41330826560849565,0,0,0,0,0,0,0,1,3.2456484644825268
2024-09-13,SKU_1008,31,774.6899999999999,16,Wellness,Aromatherapy Essential Oil Diffuser,24.678356164383562,4,9,3,13,257,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,24.0,26.0,57.0,18.0,21.428571428571427,8.753230696094343,25.285714285714285,11.625096005748047,22.25,11.087614043841306,7.0,31.0,664.0,0.4084839085252454,0,0,0,0,0,0,0,1,3.2456484644825268
2024-09-14,SKU_1008,43,1074.57,16,Wellness,Aromatherapy Essential Oil Diffuser,24.678356164383562,5,9,3,14,258,1,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,31.0,7.0,23.0,30.0,22.142857142857142,9.37067360489759,23.428571428571427,7.521398046336246,22.714285714285715,11.174896280427335,7.0,31.0,671.0,0.4231915200701724,0,0,0,0,0,0,0,1,3.2456484644825268
2024-09-15,SKU_1008,28,699.72,13,Wellness,Aromatherapy Essential Oil Diffuser,24.678356164383562,6,9,3,15,259,1,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,43.0,28.0,26.0,31.0,27.285714285714285,9.551863443229038,24.857142857142858,9.155554370117514,23.178571428571427,11.744355843548679,12.0,43.0,697.0,0.35006816543367375,0,0,0,0,0,0,0,1,3.2456484644825268
2024-09-16,SKU_1008,12,299.88,6,Wellness,Aromatherapy Essential Oil Diffuser,24.678356164383562,0,9,3,16,260,0,0.0,1.0,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,28.0,12.0,25.0,10.0,27.285714285714285,9.551863443229038,25.0,9.190295885418518,23.071428571428573,11.683887517142114,12.0,43.0,707.0,0.35006816543367375,0,0,0,0,0,0,0,1,3.2456484644825268
2024-09-17,SKU_1008,9,224.91,5,Wellness,Aromatherapy Essential Oil Diffuser,24.678356164383562,1,9,3,17,261,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,12.0,22.0,35.0,22.0,27.285714285714285,9.551863443229038,24.071428571428573,9.82511918670553,23.142857142857142,11.606876268814903,12.0,43.0,689.0,0.35006816543367375,0,0,0,0,0,0,0,1,3.2456484644825268
