InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,StoreRegion,Category
541645,SKU_1003,Ergonomic Memory Foam Chair Cushion,2,2024-04-14 17:45:23,29.95,,United Kingdom,Region-East,Office
544909,SKU_1003,Ergonomic Memory Foam Chair Cushion,5,2024-05-25 17:38:48,29.95,CUST_01337,United Kingdom,Region-South,Office
550495,SKU_1001,Vintage Ceramic Coffee Mug,2,2024-07-26 11:15:06,12.5,CUST_01681,United Kingdom,Region-East,Home & Kitchen
550488,SKU_1001,Vintage Ceramic Coffee Mug,4,2024-07-26 12:12:35,12.5,CUST_01357,United Kingdom,Region-North,Home & Kitchen
557638,SKU_1002,Wireless Bluetooth Earbuds,8,2024-10-19 18:59:22,49.99,CUST_01642,United Kingdom,Region-South,Electronics
536633,SKU_1002,Wireless Bluetooth Earbuds,1,2024-02-09 11:58:37,49.99,CUST_01270,United Kingdom,Region-West,Electronics
527269,SKU_1003,Ergonomic Memory Foam Chair Cushion,3,2023-11-25 17:31:52,23.96,CUST_01244,United Kingdom,Region-West,Office
529878,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,1,2023-12-08 14:54:22,42.5,CUST_01341,United States,Region-North,Cookware
505817,SKU_1008,Aromatherapy Essential Oil Diffuser,10,2023-03-25 16:23:02,24.99,CUST_01229,United States,Region-North,Wellness
C560743,SKU_1001,Vintage Ceramic Coffee Mug,-5,2024-11-21 12:35:00,12.5,,Australia,Region-West,Home & Kitchen
508836,SKU_1006,Minimalist Smart LED Desk Lamp,4,2023-05-02 09:39:28,39.5,CUST_01652,United Kingdom,Region-East,Lighting
537549,SKU_1001,Vintage Ceramic Coffee Mug,1,2024-02-22 12:22:11,12.5,,United Kingdom,Region-East,Home & Kitchen
520178,SKU_1006,Minimalist Smart LED Desk Lamp,2,2023-09-09 20:04:19,39.5,CUST_01658,United Kingdom,Region-West,Lighting
522070,SKU_1005,Insulated Stainless Water Bottle 32oz,3,2023-10-03 21:41:58,22.0,CUST_01394,United Kingdom,Region-West,Sports & Outdoors
565137,SKU_1001,Vintage Ceramic Coffee Mug,3,2024-12-16 09:12:22,11.25,CUST_01028,United Kingdom,Region-East,Home & Kitchen
555740,SKU_1002,Wireless Bluetooth Earbuds,1,2024-09-24 14:08:08,49.99,CUST_01478,United Kingdom,Region-West,Electronics
525598,SKU_1005,Insulated Stainless Water Bottle 32oz,3,2023-11-12 16:37:16,22.0,CUST_01142,United Kingdom,Region-West,Sports & Outdoors
C526857,SKU_1001,Vintage Ceramic Coffee Mug,-1,2023-11-25 11:58:08,10.0,CUST_01071,United Kingdom,Region-North,Home & Kitchen
553523,SKU_1002,Wireless Bluetooth Earbuds,1,2024-08-28 18:20:29,49.99,,United Kingdom,Region-South,Electronics
551507,SKU_1002,Wireless Bluetooth Earbuds,3,2024-08-06 10:45:00,49.99,CUST_01788,United Kingdom,Region-North,Electronics
540045,SKU_1005,Insulated Stainless Water Bottle 32oz,2,2024-03-26 09:53:42,22.0,CUST_01661,United States,Region-East,Sports & Outdoors
555223,SKU_1005,Insulated Stainless Water Bottle 32oz,5,2024-09-17 18:15:57,22.0,CUST_01625,United States,Region-West,Sports & Outdoors
566664,SKU_1003,Ergonomic Memory Foam Chair Cushion,1,2024-12-22 12:43:33,26.95,CUST_01524,Germany,Region-East,Office
533780,SKU_1008,Aromatherapy Essential Oil Diffuser,1,2023-12-29 13:07:02,24.99,CUST_01052,United Kingdom,Region-South,Wellness
511760,SKU_1008,Aromatherapy Essential Oil Diffuser,3,2023-06-09 19:54:48,24.99,CUST_01585,United Kingdom,Region-South,Wellness
514403,SKU_1005,Insulated Stainless Water Bottle 32oz,4,2023-07-11 08:54:27,18.7,CUST_01551,United Kingdom,Region-South,Sports & Outdoors
537415,SKU_1003,Ergonomic Memory Foam Chair Cushion,1,2024-02-20 21:11:56,29.95,,Germany,Region-North,Office
542809,SKU_1004,Organic Bamboo Bath Towel Set,3,2024-04-28 12:52:40,34.0,CUST_01734,Germany,Region-East,Home & Kitchen
512937,SKU_1005,Insulated Stainless Water Bottle 32oz,4,2023-06-25 13:08:22,22.0,,United Kingdom,Region-South,Sports & Outdoors
548136,SKU_1008,Aromatherapy Essential Oil Diffuser,4,2024-07-04 20:53:24,24.99,CUST_01078,United Kingdom,Region-South,Wellness
503415,SKU_1001,Vintage Ceramic Coffee Mug,2,2023-02-22 09:23:50,12.5,CUST_01008,United Kingdom,Region-East,Home & Kitchen
558340,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,1,2024-10-27 20:27:15,42.5,CUST_01580,Germany,Region-South,Cookware
543110,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,5,2024-05-01 18:17:48,42.5,CUST_01613,United States,Region-East,Cookware
565956,SKU_1008,Aromatherapy Essential Oil Diffuser,2,2024-12-19 19:21:59,22.49,CUST_01725,United States,Region-East,Wellness
547546,SKU_1005,Insulated Stainless Water Bottle 32oz,8,2024-06-27 11:30:51,22.0,CUST_01730,Germany,Region-South,Sports & Outdoors
530061,SKU_1003,Ergonomic Memory Foam Chair Cushion,2,2023-12-10 20:27:12,29.95,CUST_01033,United Kingdom,Region-South,Office
563236,SKU_1001,Vintage Ceramic Coffee Mug,1,2024-12-03 10:14:11,10.0,CUST_01620,France,Region-East,Home & Kitchen
562623,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,1,2024-11-29 19:50:03,34.0,,United Kingdom,Region-North,Cookware
555386,SKU_1009,Heavy-Duty Canvas Travel Backpack,1,2024-09-19 19:35:57,55.0,CUST_01592,Germany,Region-North,Luggage & Travel
565612,SKU_1003,Ergonomic Memory Foam Chair Cushion,1,2024-12-18 13:53:34,26.95,CUST_01309,United Kingdom,Region-West,Office
523150,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,4,2023-10-16 19:01:21,42.5,CUST_01232,Germany,Region-East,Cookware
547619,SKU_1003,Ergonomic Memory Foam Chair Cushion,1,2024-06-28 10:00:16,29.95,CUST_01045,United Kingdom,Region-South,Office
523372,SKU_1003,Ergonomic Memory Foam Chair Cushion,1,2023-10-20 19:05:33,29.95,CUST_01550,Germany,Region-North,Office
550268,SKU_1004,Organic Bamboo Bath Towel Set,4,2024-07-23 19:02:26,34.0,CUST_01642,United Kingdom,Region-South,Home & Kitchen
548397,SKU_1003,Ergonomic Memory Foam Chair Cushion,3,2024-07-07 15:37:23,29.95,CUST_01476,Germany,Region-North,Office
522641,SKU_1009,Heavy-Duty Canvas Travel Backpack,5,2023-10-10 12:47:44,55.0,CUST_01633,United Kingdom,Region-West,Luggage & Travel
503680,SKU_1002,Wireless Bluetooth Earbuds,2,2023-02-26 20:26:14,49.99,,United Kingdom,Region-West,Electronics
565528,SKU_1008,Aromatherapy Essential Oil Diffuser,1,2024-12-17 21:37:39,22.49,CUST_01551,Australia,Region-South,Wellness
530286,SKU_1004,Organic Bamboo Bath Towel Set,3,2023-12-12 09:05:32,34.0,CUST_01543,United Kingdom,Region-East,Home & Kitchen
509061,SKU_1005,Insulated Stainless Water Bottle 32oz,1,2023-05-05 17:52:49,22.0,CUST_01008,United Kingdom,Region-North,Sports & Outdoors
514938,SKU_1005,Insulated Stainless Water Bottle 32oz,4,2023-07-15 12:20:32,18.7,CUST_01339,United Kingdom,Region-South,Sports & Outdoors
539947,SKU_1001,Vintage Ceramic Coffee Mug,1,2024-03-25 18:38:21,12.5,CUST_01548,United Kingdom,Region-South,Home & Kitchen
510387,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,1,2023-05-21 13:38:29,42.5,CUST_01531,France,Region-South,Cookware
526742,SKU_1001,Vintage Ceramic Coffee Mug,2,2023-11-23 19:35:50,12.5,CUST_01419,United Kingdom,Region-East,Home & Kitchen
526045,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,2,2023-11-16 09:40:16,42.5,CUST_01620,United Kingdom,Region-North,Cookware
534541,SKU_1008,Aromatherapy Essential Oil Diffuser,2,2024-01-07 12:27:26,24.99,CUST_01548,Germany,Region-East,Wellness
532953,SKU_1005,Insulated Stainless Water Bottle 32oz,1,2023-12-23 13:55:16,19.8,CUST_01602,United Kingdom,Region-South,Sports & Outdoors
540815,SKU_1003,Ergonomic Memory Foam Chair Cushion,2,2024-04-04 10:01:02,29.95,CUST_01072,United Kingdom,Region-North,Office
504716,SKU_1004,Organic Bamboo Bath Towel Set,4,2023-03-11 16:24:06,34.0,CUST_01192,United Kingdom,Region-West,Home & Kitchen
523396,SKU_1005,Insulated Stainless Water Bottle 32oz,1,2023-10-20 11:05:10,22.0,CUST_01187,United Kingdom,Region-East,Sports & Outdoors
512882,SKU_1006,Minimalist Smart LED Desk Lamp,1,2023-06-24 19:48:33,39.5,CUST_01037,United Kingdom,Region-West,Lighting
512020,SKU_1004,Organic Bamboo Bath Towel Set,2,2023-06-13 15:13:26,34.0,CUST_01673,United Kingdom,Region-East,Home & Kitchen
C505906,SKU_1009,Heavy-Duty Canvas Travel Backpack,-1,2023-03-27 13:28:52,55.0,CUST_01307,United Kingdom,Region-South,Luggage & Travel
525780,SKU_1001,Vintage Ceramic Coffee Mug,1,2023-11-14 18:00:55,12.5,CUST_01502,United States,Region-South,Home & Kitchen
512174,SKU_1002,Wireless Bluetooth Earbuds,1,2023-06-15 11:41:34,49.99,,United States,Region-South,Electronics
546584,SKU_1001,Vintage Ceramic Coffee Mug,1,2024-06-15 17:13:34,12.5,CUST_01006,United States,Region-East,Home & Kitchen
504776,SKU_1001,Vintage Ceramic Coffee Mug,2,2023-03-12 15:04:07,12.5,CUST_01207,United Kingdom,Region-South,Home & Kitchen
504397,SKU_1005,Insulated Stainless Water Bottle 32oz,1,2023-03-07 13:25:16,22.0,CUST_01223,United Kingdom,Region-West,Sports & Outdoors
559073,SKU_1003,Ergonomic Memory Foam Chair Cushion,1,2024-11-05 12:28:16,29.95,CUST_01438,United States,Region-South,Office
533391,SKU_1004,Organic Bamboo Bath Towel Set,3,2023-12-26 20:48:45,34.0,CUST_01412,Germany,Region-East,Home & Kitchen
540783,SKU_1008,Aromatherapy Essential Oil Diffuser,1,2024-04-03 18:08:37,24.99,CUST_01629,United States,Region-West,Wellness
531431,SKU_1007,Mechanical Gaming Keyboard RGB,2,2023-12-17 17:55:50,71.99,CUST_01323,United States,Region-North,Electronics
557984,SKU_1006,Minimalist Smart LED Desk Lamp,8,2024-10-23 09:14:11,39.5,CUST_01284,United Kingdom,Region-North,Lighting
537005,SKU_1002,Wireless Bluetooth Earbuds,1,2024-02-14 19:37:03,49.99,CUST_01603,United States,Region-South,Electronics
503943,SKU_1001,Vintage Ceramic Coffee Mug,4,2023-03-02 10:14:58,12.5,CUST_01257,France,Region-East,Home & Kitchen
515044,SKU_1002,Wireless Bluetooth Earbuds,4,2023-07-16 16:30:26,42.49,CUST_01358,United Kingdom,Region-South,Electronics
554413,SKU_1005,Insulated Stainless Water Bottle 32oz,1,2024-09-07 11:49:44,22.0,CUST_01369,United Kingdom,Region-West,Sports & Outdoors
566426,SKU_1003,Ergonomic Memory Foam Chair Cushion,3,2024-12-21 21:53:26,26.95,CUST_01585,United Kingdom,Region-South,Office
509707,SKU_1008,Aromatherapy Essential Oil Diffuser,4,2023-05-13 20:34:47,24.99,CUST_01687,Germany,Region-West,Wellness
522829,SKU_1002,Wireless Bluetooth Earbuds,8,2023-10-13 20:56:33,49.99,CUST_01701,United Kingdom,Region-South,Electronics
557810,SKU_1008,Aromatherapy Essential Oil Diffuser,2,2024-10-20 17:14:26,24.99,CUST_01401,United Kingdom,Region-South,Wellness
564000,SKU_1008,Aromatherapy Essential Oil Diffuser,1,2024-12-07 12:09:08,24.99,,United Kingdom,Region-East,Wellness
511597,SKU_1001,Vintage Ceramic Coffee Mug,5,2023-06-07 19:24:07,12.5,CUST_01484,United States,Region-South,Home & Kitchen
561896,SKU_1001,Vintage Ceramic Coffee Mug,1,2024-11-27 12:08:18,10.0,CUST_01306,United Kingdom,Region-South,Home & Kitchen
527547,SKU_1004,Organic Bamboo Bath Towel Set,2,2023-11-26 21:23:09,27.2,CUST_01426,United States,Region-East,Home & Kitchen
502772,SKU_1003,Ergonomic Memory Foam Chair Cushion,4,2023-02-12 16:32:13,29.95,CUST_01397,United Kingdom,Region-East,Office
528312,SKU_1008,Aromatherapy Essential Oil Diffuser,4,2023-11-29 09:43:02,19.99,CUST_01028,Australia,Region-North,Wellness
541705,SKU_1009,Heavy-Duty Canvas Travel Backpack,2,2024-04-14 16:32:17,55.0,CUST_01129,United Kingdom,Region-North,Luggage & Travel
501404,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,2,2023-01-22 08:36:43,42.5,CUST_01103,United Kingdom,Region-West,Cookware
509953,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,1,2023-05-16 21:11:52,42.5,CUST_01080,United Kingdom,Region-West,Cookware
544676,SKU_1004,Organic Bamboo Bath Towel Set,1,2024-05-22 20:50:51,34.0,CUST_01637,Germany,Region-North,Home & Kitchen
523561,SKU_1005,Insulated Stainless Water Bottle 32oz,1,2023-10-22 20:13:35,22.0,CUST_01539,Germany,Region-South,Sports & Outdoors
540981,SKU_1003,Ergonomic Memory Foam Chair Cushion,1,2024-04-06 10:55:23,29.95,CUST_01271,United Kingdom,Region-South,Office
563624,SKU_1001,Vintage Ceramic Coffee Mug,2,2024-12-05 20:20:24,12.5,CUST_01456,United Kingdom,Region-East,Home & Kitchen
512497,SKU_1003,Ergonomic Memory Foam Chair Cushion,1,2023-06-19 13:45:54,29.95,CUST_01286,France,Region-North,Office
543560,SKU_1009,Heavy-Duty Canvas Travel Backpack,3,2024-05-07 12:57:26,55.0,CUST_01565,United States,Region-West,Luggage & Travel
519244,SKU_1005,Insulated Stainless Water Bottle 32oz,12,2023-08-29 10:59:24,22.0,,United Kingdom,Region-West,Sports & Outdoors
535951,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,1,2024-01-29 13:44:24,42.5,CUST_01167,United States,Region-South,Cookware
541460,SKU_1004,Organic Bamboo Bath Towel Set,1,2024-04-12 12:58:25,34.0,CUST_01167,Germany,Region-East,Home & Kitchen
524275,SKU_1002,Wireless Bluetooth Earbuds,2,2023-11-01 21:26:20,49.99,CUST_01438,France,Region-South,Electronics
523055,SKU_1004,Organic Bamboo Bath Towel Set,1,2023-10-15 13:42:17,34.0,CUST_01543,United Kingdom,Region-North,Home & Kitchen
505355,SKU_1008,Aromatherapy Essential Oil Diffuser,1,2023-03-19 17:01:13,24.99,CUST_01697,United Kingdom,Region-West,Wellness
500837,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,1,2023-01-13 10:25:56,42.5,CUST_01767,United Kingdom,Region-East,Cookware
515418,SKU_1005,Insulated Stainless Water Bottle 32oz,2,2023-07-19 21:39:12,18.7,CUST_01120,United Kingdom,Region-North,Sports & Outdoors
505798,SKU_1006,Minimalist Smart LED Desk Lamp,1,2023-03-25 20:58:10,39.5,CUST_01530,United Kingdom,Region-East,Lighting
520201,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,1,2023-09-09 17:07:37,42.5,CUST_01345,United Kingdom,Region-West,Cookware
560763,SKU_1002,Wireless Bluetooth Earbuds,2,2024-11-20 20:01:03,49.99,CUST_01157,United Kingdom,Region-East,Electronics
556421,SKU_1009,Heavy-Duty Canvas Travel Backpack,1,2024-10-03 18:12:50,55.0,CUST_01512,Germany,Region-North,Luggage & Travel
539400,SKU_1002,Wireless Bluetooth Earbuds,1,2024-03-18 21:41:20,49.99,CUST_01010,France,Region-South,Electronics
546404,SKU_1008,Aromatherapy Essential Oil Diffuser,2,2024-06-12 16:34:53,24.99,CUST_01579,United Kingdom,Region-East,Wellness
500577,SKU_1006,Minimalist Smart LED Desk Lamp,1,2023-01-09 09:04:53,39.5,CUST_01281,United Kingdom,Region-West,Lighting
526357,SKU_1005,Insulated Stainless Water Bottle 32oz,1,2023-11-19 13:55:56,22.0,CUST_01195,United Kingdom,Region-South,Sports & Outdoors
508541,SKU_1009,Heavy-Duty Canvas Travel Backpack,2,2023-04-28 08:11:57,55.0,CUST_01396,Germany,Region-South,Luggage & Travel
523459,SKU_1004,Organic Bamboo Bath Towel Set,1,2023-10-21 16:30:05,34.0,CUST_01199,United Kingdom,Region-South,Home & Kitchen
540690,SKU_1008,Aromatherapy Essential Oil Diffuser,1,2024-04-02 17:18:11,24.99,CUST_01612,United Kingdom,Region-South,Wellness
528120,SKU_1008,Aromatherapy Essential Oil Diffuser,1,2023-11-28 12:42:25,19.99,CUST_01166,United Kingdom,Region-West,Wellness
542413,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,2,2024-04-23 16:00:39,42.5,CUST_01008,United Kingdom,Region-West,Cookware
509464,SKU_1005,Insulated Stainless Water Bottle 32oz,2,2023-05-10 17:14:00,22.0,CUST_01017,Australia,Region-South,Sports & Outdoors
513933,SKU_1004,Organic Bamboo Bath Towel Set,8,2023-07-07 19:37:18,34.0,CUST_01089,France,Region-West,Home & Kitchen
509869,SKU_1007,Mechanical Gaming Keyboard RGB,1,2023-05-15 13:43:50,79.99,CUST_01359,United Kingdom,Region-North,Electronics
501895,SKU_1005,Insulated Stainless Water Bottle 32oz,1,2023-01-30 08:06:25,22.0,CUST_01721,United Kingdom,Region-North,Sports & Outdoors
508849,SKU_1008,Aromatherapy Essential Oil Diffuser,2,2023-05-02 21:31:03,24.99,,United Kingdom,Region-North,Wellness
564490,SKU_1001,Vintage Ceramic Coffee Mug,1,2024-12-12 09:30:17,12.5,CUST_01665,United Kingdom,Region-North,Home & Kitchen
505483,SKU_1005,Insulated Stainless Water Bottle 32oz,4,2023-03-21 18:55:05,22.0,CUST_01427,United Kingdom,Region-South,Sports & Outdoors
515383,SKU_1002,Wireless Bluetooth Earbuds,2,2023-07-19 18:32:13,42.49,CUST_01797,United Kingdom,Region-South,Electronics
507682,SKU_1008,Aromatherapy Essential Oil Diffuser,2,2023-04-17 09:55:20,24.99,CUST_01468,United Kingdom,Region-South,Wellness
554405,SKU_1005,Insulated Stainless Water Bottle 32oz,1,2024-09-07 12:41:00,22.0,CUST_01438,United Kingdom,Region-North,Sports & Outdoors
557320,SKU_1003,Ergonomic Memory Foam Chair Cushion,2,2024-10-15 11:01:50,29.95,CUST_01009,United Kingdom,Region-East,Office
514349,SKU_1001,Vintage Ceramic Coffee Mug,1,2023-07-11 20:49:59,10.62,,United Kingdom,Region-South,Home & Kitchen
507607,SKU_1008,Aromatherapy Essential Oil Diffuser,3,2023-04-16 12:38:53,24.99,CUST_01399,Germany,Region-South,Wellness
502442,SKU_1009,Heavy-Duty Canvas Travel Backpack,4,2023-02-07 18:21:21,55.0,CUST_01166,United Kingdom,Region-West,Luggage & Travel
538303,SKU_1003,Ergonomic Memory Foam Chair Cushion,5,2024-03-03 08:26:07,29.95,CUST_01557,France,Region-West,Office
537158,SKU_1006,Minimalist Smart LED Desk Lamp,1,2024-02-16 16:05:32,39.5,CUST_01320,United Kingdom,Region-East,Lighting
507308,SKU_1008,Aromatherapy Essential Oil Diffuser,1,2023-04-13 10:26:07,24.99,CUST_01439,United States,Region-South,Wellness
507635,SKU_1001,Vintage Ceramic Coffee Mug,1,2023-04-17 21:21:23,12.5,,United Kingdom,Region-East,Home & Kitchen
553399,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,3,2024-08-26 18:13:01,42.5,CUST_01157,United Kingdom,Region-North,Cookware
542469,SKU_1009,Heavy-Duty Canvas Travel Backpack,2,2024-04-24 08:23:43,55.0,CUST_01274,United Kingdom,Region-South,Luggage & Travel
504560,SKU_1008,Aromatherapy Essential Oil Diffuser,4,2023-03-09 08:07:33,24.99,CUST_01389,United Kingdom,Region-South,Wellness
557978,SKU_1005,Insulated Stainless Water Bottle 32oz,1,2024-10-23 19:10:46,22.0,CUST_01602,United Kingdom,Region-North,Sports & Outdoors
533937,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,4,2023-12-30 11:11:11,42.5,CUST_01512,United Kingdom,Region-North,Cookware
531734,SKU_1009,Heavy-Duty Canvas Travel Backpack,1,2023-12-18 21:49:22,49.5,CUST_01461,United Kingdom,Region-West,Luggage & Travel
526802,SKU_1008,Aromatherapy Essential Oil Diffuser,1,2023-11-23 08:25:38,24.99,,Germany,Region-South,Wellness
557642,SKU_1002,Wireless Bluetooth Earbuds,1,2024-10-19 08:23:12,49.99,CUST_01030,United Kingdom,Region-East,Electronics
546936,SKU_1006,Minimalist Smart LED Desk Lamp,3,2024-06-19 10:56:09,39.5,CUST_01449,United States,Region-West,Lighting
524231,SKU_1008,Aromatherapy Essential Oil Diffuser,1,2023-10-31 10:12:28,24.99,CUST_01567,United Kingdom,Region-North,Wellness
523609,SKU_1003,Ergonomic Memory Foam Chair Cushion,1,2023-10-23 18:43:53,29.95,CUST_01028,United States,Region-West,Office
517039,SKU_1005,Insulated Stainless Water Bottle 32oz,3,2023-08-05 16:36:56,22.0,CUST_01144,United Kingdom,Region-East,Sports & Outdoors
547439,SKU_1001,Vintage Ceramic Coffee Mug,5,2024-06-26 08:49:03,12.5,CUST_01266,Germany,Region-West,Home & Kitchen
524263,SKU_1001,Vintage Ceramic Coffee Mug,1,2023-11-01 19:28:07,12.5,CUST_01602,Germany,Region-North,Home & Kitchen
528878,SKU_1005,Insulated Stainless Water Bottle 32oz,2,2023-12-02 14:47:16,17.6,CUST_01717,United States,Region-West,Sports & Outdoors
530550,SKU_1009,Heavy-Duty Canvas Travel Backpack,5,2023-12-14 16:35:18,55.0,CUST_01051,United Kingdom,Region-West,Luggage & Travel
546410,SKU_1009,Heavy-Duty Canvas Travel Backpack,2,2024-06-12 20:59:17,55.0,CUST_01183,United Kingdom,Region-South,Luggage & Travel
511570,SKU_1008,Aromatherapy Essential Oil Diffuser,2,2023-06-06 11:35:09,24.99,CUST_01696,United Kingdom,Region-North,Wellness
521381,SKU_1001,Vintage Ceramic Coffee Mug,1,2023-09-24 14:52:56,12.5,CUST_01377,United Kingdom,Region-North,Home & Kitchen
562510,SKU_1005,Insulated Stainless Water Bottle 32oz,4,2024-11-29 14:24:09,17.6,CUST_01515,United States,Region-North,Sports & Outdoors
508943,SKU_1001,Vintage Ceramic Coffee Mug,1,2023-05-04 14:13:48,12.5,CUST_01282,United Kingdom,Region-South,Home & Kitchen
527036,SKU_1006,Minimalist Smart LED Desk Lamp,3,2023-11-24 15:42:01,31.6,CUST_01583,Germany,Region-West,Lighting
524358,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,2,2023-11-01 19:21:32,42.5,CUST_01409,United Kingdom,Region-North,Cookware
554913,SKU_1001,Vintage Ceramic Coffee Mug,3,2024-09-14 14:38:50,12.5,CUST_01058,United Kingdom,Region-South,Home & Kitchen
519927,SKU_1008,Aromatherapy Essential Oil Diffuser,2,2023-09-06 15:25:05,24.99,CUST_01218,United Kingdom,Region-South,Wellness
560016,SKU_1005,Insulated Stainless Water Bottle 32oz,2,2024-11-13 10:32:32,22.0,CUST_01340,United Kingdom,Region-South,Sports & Outdoors
567701,SKU_1009,Heavy-Duty Canvas Travel Backpack,1,2024-12-28 17:07:05,55.0,CUST_01561,United Kingdom,Region-North,Luggage & Travel
528304,SKU_1006,Minimalist Smart LED Desk Lamp,1,2023-11-29 20:22:19,31.6,CUST_01668,United Kingdom,Region-North,Lighting
513673,SKU_1001,Vintage Ceramic Coffee Mug,1,2023-07-04 21:40:49,12.5,CUST_01357,United Kingdom,Region-North,Home & Kitchen
520010,SKU_1008,Aromatherapy Essential Oil Diffuser,2,2023-09-07 18:49:08,24.99,,United Kingdom,Region-West,Wellness
505262,SKU_1007,Mechanical Gaming Keyboard RGB,1,2023-03-18 14:16:21,79.99,CUST_01607,France,Region-South,Electronics
512867,SKU_1005,Insulated Stainless Water Bottle 32oz,1,2023-06-24 21:50:44,22.0,CUST_01383,United Kingdom,Region-West,Sports & Outdoors
523116,SKU_1004,Organic Bamboo Bath Towel Set,1,2023-10-16 20:32:13,34.0,CUST_01015,United Kingdom,Region-South,Home & Kitchen
550970,SKU_1005,Insulated Stainless Water Bottle 32oz,2,2024-07-31 10:23:01,22.0,CUST_01553,United Kingdom,Region-North,Sports & Outdoors
527971,SKU_1003,Ergonomic Memory Foam Chair Cushion,2,2023-11-28 11:04:57,23.96,CUST_01776,France,Region-South,Office
515115,SKU_1008,Aromatherapy Essential Oil Diffuser,1,2023-07-16 15:22:14,21.24,CUST_01627,United Kingdom,Region-South,Wellness
543907,SKU_1003,Ergonomic Memory Foam Chair Cushion,1,2024-05-12 15:25:28,29.95,CUST_01647,Germany,Region-East,Office
539036,SKU_1006,Minimalist Smart LED Desk Lamp,2,2024-03-13 16:59:38,39.5,CUST_01234,France,Region-West,Lighting
546482,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,3,2024-06-13 12:31:07,42.5,CUST_01251,United Kingdom,Region-East,Cookware
527795,SKU_1005,Insulated Stainless Water Bottle 32oz,2,2023-11-27 12:47:00,17.6,CUST_01379,France,Region-South,Sports & Outdoors
508727,SKU_1001,Vintage Ceramic Coffee Mug,3,2023-05-01 13:05:24,12.5,CUST_01231,United Kingdom,Region-North,Home & Kitchen
533275,SKU_1004,Organic Bamboo Bath Towel Set,1,2023-12-25 17:51:34,34.0,,United Kingdom,Region-East,Home & Kitchen
516883,SKU_1001,Vintage Ceramic Coffee Mug,12,2023-08-04 10:03:43,12.5,CUST_01363,United Kingdom,Region-East,Home & Kitchen
522814,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,2,2023-10-12 19:38:11,42.5,CUST_01784,Germany,Region-East,Cookware
514407,SKU_1005,Insulated Stainless Water Bottle 32oz,2,2023-07-11 12:10:20,18.7,CUST_01568,United Kingdom,Region-East,Sports & Outdoors
558274,SKU_1001,Vintage Ceramic Coffee Mug,1,2024-10-27 13:46:30,12.5,CUST_01534,United States,Region-East,Home & Kitchen
510604,SKU_1001,Vintage Ceramic Coffee Mug,1,2023-05-25 19:27:43,12.5,CUST_01570,Germany,Region-North,Home & Kitchen
522306,SKU_1004,Organic Bamboo Bath Towel Set,8,2023-10-06 09:07:14,34.0,CUST_01767,United Kingdom,Region-South,Home & Kitchen
561055,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,1,2024-11-22 08:10:45,42.5,CUST_01716,United Kingdom,Region-South,Cookware
536706,SKU_1002,Wireless Bluetooth Earbuds,3,2024-02-10 16:37:49,49.99,CUST_01326,United Kingdom,Region-West,Electronics
548281,SKU_1003,Ergonomic Memory Foam Chair Cushion,2,2024-07-06 09:36:30,29.95,CUST_01744,United States,Region-North,Office
534912,SKU_1006,Minimalist Smart LED Desk Lamp,4,2024-01-13 21:45:31,39.5,CUST_01168,Germany,Region-North,Lighting
542496,SKU_1002,Wireless Bluetooth Earbuds,4,2024-04-25 11:14:06,49.99,CUST_01271,United Kingdom,Region-East,Electronics
520720,SKU_1001,Vintage Ceramic Coffee Mug,1,2023-09-16 09:06:30,12.5,CUST_01799,Germany,Region-North,Home & Kitchen
500708,SKU_1008,Aromatherapy Essential Oil Diffuser,2,2023-01-11 17:25:45,24.99,CUST_01247,Germany,Region-West,Wellness
547406,SKU_1005,Insulated Stainless Water Bottle 32oz,1,2024-06-25 10:00:50,22.0,CUST_01211,United Kingdom,Region-South,Sports & Outdoors
530756,SKU_1005,Insulated Stainless Water Bottle 32oz,2,2023-12-15 15:34:02,19.8,CUST_01341,United Kingdom,Region-West,Sports & Outdoors
514165,SKU_1004,Organic Bamboo Bath Towel Set,1,2023-07-09 14:52:26,34.0,CUST_01321,Germany,Region-North,Home & Kitchen
540638,SKU_1002,Wireless Bluetooth Earbuds,2,2024-04-02 21:37:10,49.99,CUST_01584,France,Region-North,Electronics
